count,noun,verb
52,Akeley,worked
116,Akerman,came
558,Akim,had
60,Akizuki,et
240,Aktion,und
114,Akwa,was
187,aK,are
64,ake,has
57,AKC,may
206,Akana,et
58,Ake,went
1247,Akhenaten,is
95,Akhmatova,gave
97,Akin,are
82,Akitas,have
149,Akron,went
82,AKP,won
82,Akamba,say
327,Akbar,will
56,Akenside,speaks
49,Akin,went
149,Akaev,had
457,Akio,was
550,Akron,would
1024,Akbar,conquered
176,Akers,were
95,Akhbar,reported
94,Akiba,added
114,Akira,looked
91,Akiva,turned
174,Akayesu,had
152,Akershus,was
93,Akimov,did
99,Akio,et
1554,Aksakov,was
111,Akbar,helped
103,Aki,were
118,Akiva,are
61,AK,came
100,Akan,may
80,Akerman,says
180,Akiba,entered
57,Aklavik,were
68,Aksakov,thought
121,AKZO,had
82,AK,held
1004,Akenside,is
144,Akutagawa,committed
197,Akans,believe
222,Aksakov,did
68,AKAs,were
62,AKT,signaling
373,Akagi,had
94,Akalis,felt
558,Akbar,determined
58,Akhenaten,sent
153,Akpan,has
507,Akbar,saw
58,Akers,arrived
81,Akhmatova,does
91,Akiko,took
58,Akkadians,may
62,Aktion,came
93,Akbah,had
403,Akbar,aimed
882,Akerman,was
49,Akosombo,has
54,Aksakov,maintained
56,aksara,has
57,AK,decreases
142,AKth,is
79,Aki,went
1809,Akiba,ben
327,Akkerman,et
152,akharas,are
170,Akas,is
42,Akbar,awoke
92,Akra,are
180,akinete,is
69,Akbar,needed
248,Akers,says
67,Akha,do
179,Akhenaten,will
276,Akkadian,are
99,Akbar,recognised
60,Akhmatova,suffered
74,Akiskal,has
65,Akram,took
47,Aksakov,tried
1246,Aktion,was
57,AKA,had
94,Akbar,makes
101,Akhmatova,made
53,AKs,can
89,Akbar,engaged
63,Akhmatova,makes
192,Akihito,is
2362,Akiva,was
247,Akt,are
77,Aktaion,is
170,Aktion,were
315,AKs,are
43,Akas,call
107,Akathistos,Hymn
94,Akbarian,et
47,Akhmatova,should
275,Akhtar,has
114,Akhundov,was
57,Akrura,took
84,AKC,licensed
339,Akbar,invited
177,Akenside,recast
353,Akhenaten,has
434,Akhnaton,had
59,Akintola,should
358,akathisia,is
49,Akademie,fiir
281,Akbar,commenced
129,Ake,did
399,Akella,et
289,Akenson,has
47,Akhand,Bharat
101,Akiba,spoke
228,Aku,had
573,ak,are
119,Akbar,discovered
50,Akesson,is
53,Aksum,came
251,Akers,should
55,Akhyati,is
170,Akira,says
130,Akkad,conquered
317,Akron,became
135,Akrotiri,has
47,Akalis,put
60,Akeley,saw
57,Akinetos,sat
396,Akademisches,Auslandsamt
447,Akbar,turned
707,Akira,had
480,Aksa,is
117,ak,has
166,Akasofu,et
83,Akhmadulina,was
95,Akiba,told
129,Akosua,was
63,Akron,gave
51,Akus,are
310,Akakievich,is
60,Akamai,was
346,Akhilleus,is
235,Akimovna,was
609,Akins,had
687,Aksakov,wrote
51,Aktion,started
164,Akbar,passed
72,Akers,received
82,Akiba,laughed
53,Akkerman,is
132,Akt,phosphorylates
288,Aktas,et
79,Akamatsu,is
880,Akbar,encouraged
70,Akhenaton,may
575,Akkad,were
56,Aktionismus,und
991,Akaba,was
210,Akaev,has
838,Akbar,expanded
188,Akers,took
65,Akhromeyev,told
72,Akwapim,was
56,Aken,has
74,Akers,might
148,Akropolis,were
78,Aktaion,was
84,Ak,were
114,Akbar,forbade
75,Akhdar,drops
52,Akita,would
46,Akiva,teaches
81,AKH,has
47,Akademi,conferred
138,Akar,was
101,Akela,misses
74,Akenson,argues
146,Akkerman,was
72,Aked,is
245,Akhenaten,may
73,Akhenaton,has
45,Akhmatova,survived
3998,Akiba,supported
79,AKADEMIE,VED
182,Akaba,would
67,Akademi,could
325,Akamba,have
926,Akbar,continued
78,Akira,made
161,Akademi,can
117,Akio,has
158,Akyem,was
74,akinesia,induced
85,AKs,is
139,Akay,et
127,Akha,were
49,Akiba,responded
255,Akiko,has
653,Akka,had
5899,AK,is
49,Akasaka,has
488,Akbar,should
84,Akhnaton,has
58,Akhnoor,was
146,Akritas,is
75,Akutagawa,would
204,AKH,is
163,Akademi,published
42,Akan,might
383,Akans,are
46,Akhenaten,abandoned
250,Akiba,saw
230,Akiko,did
54,Akkadians,is
106,aku,was
151,Akbar,assumed
88,Akeley,made
58,Akhenaton,are
271,Akiba,has
82,Akiva,will
91,Aklavik,had
70,Akron,provided
158,Aksakov,are
81,Akty,sobrannye
192,Akademi,will
1221,Akbar,crossed
46,Ake,suggests
57,Akiba,argued
115,Akins,told
172,Akragas,had
76,Akron,OH
98,Aksakov,could
52,Akure,were
1272,akinesia,is
59,Akashi,told
87,Akenside,describes
278,Akhenaten,were
76,Akhetaten,had
127,Akhmim,is
1050,Akin,was
65,Akkad,went
48,Akalis,succeeded
1335,Akasha,is
60,Akber,were
52,Akers,added
1421,Akiba,had
158,Aktionen,were
53,Akure,has
57,Akademi,sponsored
63,Akalis,arrested
109,Akela,were
54,Akol,is
133,Akbar,captured
211,Akerblom,et
44,Akers,claimed
57,Akiko,sat
60,akua,had
266,AKA,was
63,Akkad,could
1329,Akt,is
91,akinesia,were
64,Akakievich,did
56,Akamantis,won
84,Akbar,achieved
176,Aktion,began
500,AK,will
81,Akarit,was
371,Akbar,acceded
62,Akhenaten,lived
176,Aki,has
146,Akulina,is
91,Akademie,und
77,Akbar,addressed
97,Akhmatova,went
85,Akindele,et
294,akademia,vied
78,AKS,is
536,AK,can
42,Akaitcho,appeared
674,Akalis,won
30895,Akbar,was
78,Ake,does
48,Akhmatova,stood
73,Akinjide,was
446,Akins,is
170,aksaras,are
252,Akademie,was
159,Akal,is
50,Akbari,contains
48,Akhnur,is
83,Aklavik,has
112,Aksenov,had
393,akademie,ved
49,Akaba,called
72,Aked,had
54,Akers,agreed
235,Akhmanov,et
71,Akhnaton,could
123,Akagawa,et
41,Akalis,set
497,Akbar,devised
80,Akhenaten,declared
134,Akureyri,has
65,Akakia,et
40,Akbar,replaced
84,Akenside,having
280,Akitas,are
66,Akiva,lived
261,Aksenov,was
178,Akalis,will
81,Akavia,ben
755,Akbar,completed
63,Akenside,died
56,Akhenaten,gave
76,Akinari,is
480,AK,were
74,Akhnaton,seems
87,Akiko,published
167,Ako,is
61,Akrema,proved
135,Akbar,bestowed
75,Akiba,adds
167,Akira,would
196,AKI,is
95,Akehurst,has
60,Akeley,began
201,Akhnaten,is
96,Akpan,had
63,AK,became
71,AKs,slung
175,Akatsuka,et
197,Akbar,accepted
60,Akerlof,was
97,Akhmatova,uses
453,Akiba,did
93,Akrasanee,et
68,Aksakoff,was
57,Akx,is
70,Akbar,restored
93,Akerlof,argues
317,Akers,got
115,Akhenaten,moved
640,Aki,is
92,Akropolis,had
274,Akasa,has
221,Akbar,added
214,Akehurst,et
45,Akiba,suffered
186,Akosua,had
123,akropolis,is
180,Akabya,ben
282,Akasaka,et
1152,Akbar,said
109,Akers,does
177,Akiba,became
81,Akzo,had
246,Akash,is
65,Akiko,must
46,Akka,have
536,Akbari,is
48,Akhmatova,brought
96,Akiba,began
749,Akimov,has
60,Aksakov,describes
56,akari,is
59,AKA,are
123,AKC,offers
2396,AK,et
57,Akademi,decided
2409,Akbar,took
71,Akhtar,came
437,akinetes,are
84,Akbal,is
91,Akers,began
117,Akinetos,is
332,Akwamu,was
83,Akkadian,may
123,Akarnanians,had
249,Akbar,appeared
59,Akela,shook
164,Akeley,has
116,Akil,had
105,Akita,are
446,akademie,vied
77,Akalaitis,had
107,Akerman,said
74,Akhmatova,met
141,Akkadians,conquered
82,Akrura,saw
67,aka,was
304,Akashi,is
717,Akbar,decided
61,Akhenaten,ordered
78,Akhmatova,kept
58,Akhnaton,would
288,Akebia,is
149,Akbar,proved
114,Akers,concluded
49,Akhenaton,moved
93,Akron,got
83,Akyab,were
42,Akarnania,is
90,Akeley,et
127,Aki,would
176,akara,is
79,Akadami,has
65,Akbar,preferred
276,Akers,did
73,Aksakov,called
66,Aksha,was
66,Aksobhya,are
112,akari,has
573,Akbar,decreed
107,Akenside,published
72,Akhmatova,believed
265,Akka,has
177,Akkadians,called
202,Akron,could
71,Akaka,is
240,Akbar,hesitated
43,Akers,moved
89,Akintola,formed
1100,Akber,was
54,Akeley,became
220,Akeson,WH
374,akinesia,may
131,Akademie,ed
261,Akan,say
43,Akbar,emerged
57,Akhenaten,called
56,Akihito,made
121,Akulina,did
224,Akas,have
63,Akbar,approached
51,Akber,died
179,AK,did
115,Akbar,remarked
55,Akela,knew
44,Akenside,felt
99,Akhromeev,was
376,Akhtar,is
1224,Akin,et
69,Akira,went
227,Akayev,has
195,Akbar,caused
48,Akiko,left
53,Akiva,held
61,Akropolis,has
95,Akar,is
400,Akbar,deserves
132,Akhenaten,introduced
81,Akkadian,does
143,akathisia,have
53,AK,made
69,Akasa,means
197,Akela,grew
47,Akers,started
227,Akhetaten,is
58,Akron,left
103,akharas,were
63,Akela,told
100,Akhenaten,ruled
44,Akimov,were
62,Akitu,was
231,Akt,und
50,Akademi,brought
79,Akhbar,said
270,Akhenaten,would
340,Akiva,did
2361,Akron,is
65,Akrotiri,may
43,AK,stands
58,Akbar,lifted
61,Akiva,called
230,Aksoy,v
59,Aksum,began
117,Akustik,und
65,AKEL,won
49,Akber,ordered
93,Akers,announced
69,Akira,asked
92,Akiva,say
57,Akalis,gave
171,Akbar,faced
60,Akiba,tells
117,Akiko,went
111,Akko,had
236,Akula,was
108,AK,represents
220,Akabas,et
431,Akbar,ascended
74,Akeley,took
90,Akhmatova,asked
81,Akira,could
167,Aksinya,had
122,Akalis,decided
139,Akande,had
101,Akashi,has
76,Akha,had
199,ak,can
67,Akenside,made
55,Aki,will
146,Akkadian,were
116,Ak,contains
2265,Akbar,means
249,Akin,has
49,Akkadians,spoke
210,Ako,had
229,Akt,was
564,AK,has
86,Akbar,shook
944,Akimoto,et
63,Akira,turned
765,Akkadian,was
907,Akron,were
44,Aksum,grew
405,Akbar,allowed
260,Akbari,says
97,Akiba,continued
93,Akiko,began
153,Akimoto,was
77,Akkadian,can
78,Akragas,were
223,Akande,was
371,Akhmatova,could
82,Akinyemi,had
147,Akiva,entered
72,Aksum,declined
51,Aku,are
1137,AKC,had
749,Akiva,ben
155,akene,is
539,Akbar,may
102,Akela,gave
120,Akeley,would
167,Akiba,used
63,Akinjogbin,has
41,Aklis,is
478,Akmajian,et
79,Akram,were
68,Akola,are
71,Akalis,agreed
58,Akbar,describes
302,Akela,was
46,Akenside,should
61,Akers,saw
100,Akmola,was
435,Akan,were
103,Akbar,dismissed
103,Akela,lifted
96,Akiva,gave
129,Akutagawa,has
48,Akashya,said
45,Akbar,retained
50,Akerman,found
165,Akhilleus,has
81,Akiba,smiled
62,Akins,made
109,Akbar,acted
113,Aken,is
102,Akers,left
54,Akhenaten,see
387,Akiba,were
51,Akintola,took
412,Akita,et
1459,Akiva,said
153,Akaroa,has
65,Akhenaten,suffered
383,Akhmatova,said
103,Akihama,et
277,Akra,is
72,AKS,sorting
146,Akbar,played
48,Akhyanas,are
59,Akt,have
73,AK,gives
171,Akbar,wished
177,Akrotiri,were
49,Aksaray,was
69,Akalis,lost
598,Akbar,joined
128,Akakia,was
298,Akbar,heard
152,Akhbar,had
311,akroteria,are
43,AK,used
55,Aka,live
77,Akabiah,ben
279,Aker,was
1558,Akers,had
75,Akhandananda,went
50,Akira,can
69,Akiva,made
49,Aksa,has
119,Akyem,were
68,AK,becomes
79,Akama,et
77,Akawaio,are
249,Akbar,annexed
42,Akiba,being
116,Akeley,went
143,Akerblad,had
895,Akhtar,was
133,AK,does
79,Akal,Takhat
108,Akathistos,is
109,Akbar,recognized
83,Akenside,became
113,Akhbar,el
276,Aklavik,was
59,Akyab,are
66,AKC,registers
94,Akaev,is
47,Akayev,signed
73,Akeda,is
52,Akiba,raised
115,Akinyele,was
87,Akromegalie,und
74,Aksakov,found
43,akinetes,germinate
307,Akabah,is
618,Akbar,sat
665,Akiva,et
105,Akka,began
215,Akula,is
497,Ak,must
226,Akbar,inaugurated
80,Aki,came
92,Aktion,gegen
58,AKU,was
52,Akai,were
100,Akela,lay
218,Aker,et
101,Aki,did
274,Akiba,came
71,Akita,named
454,Akayesu,was
1517,Akbar,appears
859,Akers,is
150,Akhtal,was
151,Aksakov,were
65,Akuapem,was
2273,Akbar,made
210,Akita,has
676,Akkad,had
103,Akaishi,et
213,Akiyama,is
101,Akko,were
54,Akana,had
48,Akbar,attained
40,Aksara,are
505,Aktionsart,is
1535,Akademi,have
201,Akiba,may
323,Akropolis,is
128,AKC,are
990,Akhmatova,is
236,Akt,has
181,Akbar,replied
216,Akhdar,is
73,Akintola,returned
68,AKT,was
208,AK,could
250,Akas,are
493,Akbar,felt
135,Akt,kinase
90,Aktionsart,are
1134,Akeley,had
64,Akins,play
200,Akinyemi,was
137,Aksakov,described
94,Aktiengesellschaft,is
84,Aka,has
811,Akbar,obtained
104,Akihito,would
42,aketoglutarate,is
154,AKEL,has
437,Akbari,does
175,Akhmatova,writes
55,Akhtar,told
133,Akka,would
46,Akademiens,Arsbok
80,Akka,will
303,Akure,was
77,Akyeampong,has
138,Akad,Wet
400,Akademi,had
108,Akamba,is
666,Akbar,happened
57,Akela,turned
71,Akhenaten,found
365,Akhmatova,did
142,Akhun,was
428,Akimov,had
74,Akrura,came
96,Akalis,do
201,Akbar,loved
78,Akee,is
573,Akiyama,was
552,Aksara,is
55,akinesia,following
115,Aka,were
74,Akademi,may
57,Akademie,had
159,Akasaka,is
188,Akbar,embarked
433,Akerman,is
3598,Akhmatova,was
91,Akikuyu,have
67,Akiyama,did
111,Akropolis,are
167,Akwamus,were
72,Aka,do
49,Akbar,enlarged
108,Akintola,refused
578,Akir,is
114,Akamba,had
183,Akaogi,et
402,Akbar,constructed
75,Akeley,came
58,Akenson,is
60,Akiva,may
179,AKC,does
63,Akbar,respected
77,Akiyoshi,is
88,Akola,has
63,Akron,found
75,Akselrod,wrote
1263,Akeley,was
50,Akhromeev,had
136,Akiba,gave
237,Akiva,died
284,Aktion,had
89,ak,may
55,Akalis,failed
48,Akbar,calls
61,Akenside,can
126,Akiko,felt
88,Akkad,would
86,Akkada,et
44,Akkadians,have
515,Akrites,is
104,Akbar,worked
81,Akeley,could
272,Akhmatova,lived
55,Akasha,would
292,Akathisia,is
69,Akbar,charged
95,Akenside,may
64,Akhenaten,might
360,Aksum,had
305,akrates,is
58,Akenside,mingled
59,Akhbar,published
66,Akhter,is
77,akinetes,may
45,Akbar,see
49,Akers,felt
117,Akiko,looked
50,Akins,took
73,Akko,are
179,Akbar,directed
855,Akenside,had
165,Akiva,could
86,Akj,is
46,Akron,showed
836,Akbar,erected
387,Akademi,should
49,Akenside,calls
90,Akinari,had
90,Akinyemi,is
73,Akira,explains
45,Akron,called
405,Aksenov,et
382,AKIN,TO
133,Akasa,are
110,Akbar,writes
93,Akeley,wrote
614,Akha,are
315,Akil,was
370,Akiva,saw
265,Akhromeyev,was
309,Akiba,could
330,Ako,was
45,akinesia,produced
72,AKR,was
44,Akbar,exhibited
88,Akela,drove
98,Akerblad,was
71,Akhtar,did
70,akas,are
47,aking,is
183,AKC,was
181,Ak,may
78,Akademi,gives
291,Akiba,are
91,Akira,must
71,AKENSIDE,was
454,Akademiens,Handlingar
82,Akbar,learned
44,Akber,drew
122,Akhmatova,replied
99,Akim,would
272,Ako,ronin
87,Akt,prevent
97,Aku,were
145,Akalis,led
227,Akbar,appreciated
155,Akrura,had
69,Aktion,im
65,aktiv,is
816,Akan,are
141,Akehurst,was
69,Akemi,is
440,Akhmatova,took
1074,Akhnaton,did
102,Aksakov,began
199,akshara,is
49,AK,pointed
233,Akademie,is
45,Akron,being
90,Aksakov,argued
262,AKC,will
307,Akbar,abandoned
96,Akin,were
254,Akkad,will
74,Akalis,tried
274,Akasha,was
147,Akbar,reigned
66,Akenside,have
137,Akhas,are
47,Akkadisches,Handworterbuch
103,Akt,inhibits
84,Akbar,launched
95,Akbari,describes
171,Akers,asked
53,Akira,takes
54,Akteure,und
122,Akbar,defeated
316,Akkadian,had
246,Aksinya,was
197,Akasha,had
74,Akbar,recovered
97,Akdsa,is
624,Aki,had
56,Akzin,has
55,Akerele,was
50,Akiva,heard
78,Akiyoshi,had
141,Akron,crashed
72,Aksum,may
47,Aktien,und
70,AKL,is
70,Akbar,asserted
121,Akeley,died
62,Akiva,stood
71,Akl,is
55,Akt,mediates
294,Akbar,declared
143,Akhmatova,are
564,Akira,et
48,Akron,remained
101,Akwapim,were
74,aktiv,was
47,AKC,shows
568,Akademii,nauk
49,Akatan,is
117,Akhromeyev,said
238,Akademi,are
285,Akan,was
602,Akbar,introduced
48,Akiba,concluded
55,Akihito,ascended
74,Akiva,responded
69,Akka,did
211,akinesia,can
586,AKC,is
48,Akbar,argues
61,Akins,asked
44,Akaitcho,said
58,Akalis,found
713,Akerman,et
397,Akhenaten,died
150,Akintola,were
1519,Akbar,has
45,Akela,growled
83,akes,are
141,Akan,do
111,Akershus,is
90,Akkad,may
314,Akbar,fled
45,Akhbar,are
73,Akintola,could
67,Aksum,would
76,akinesia,have
411,AKP,has
111,Ak,could
114,Akalis,got
47,Akbar,killed
339,Akerlund,et
253,Akiba,declared
73,Akira,tells
322,Akselrod,et
132,Akademgorodok,was
618,Akbar,divided
158,Akerlof,is
186,Akhetaton,was
46,Akka,became
80,Aksakov,published
321,akash,is
288,Akarnania,was
113,Akins,says
673,Akram,had
58,Akan,should
132,Akbar,liked
46,Ake,calls
90,Akiba,met
187,Akiva,asked
51,Akalis,remained
80,Akasa,can
174,Akbar,spoke
56,Akhmedov,was
305,Akim,were
411,Akrura,was
189,Akbar,promised
79,Ake,were
45,Akela,bounded
111,Akbar,argued
112,Akkar,is
471,Akropolis,was
44,AK,depends
99,Akbar,et
168,Akhtar,said
69,AKC,STANDARD
103,Akans,do
296,Akira,said
281,Akiva,came
98,Akkadians,did
102,Akritas,was
77,Aksakov,would
131,Akuffo,was
142,akh,is
54,Akademis,are
118,Akiba,returned
261,AKEL,was
58,AKZO,has
631,Akbar,displayed
185,Akre,et
44,Aksum,reached
128,Akutagawa,Ryunosuke
151,akedah,is
53,AK,equals
365,Akbar,set
103,Akbari,are
113,Akio,would
327,Akiva,were
290,AKA,is
99,Akasa,was
71,Akbar,produced
134,AKM,is
47,Akihito,expressed
118,Akins,did
178,Akiva,has
594,Aknin,was
413,akrasia,is
48,Akaba,are
59,Akabah,has
89,Akan,does
86,Akiva,laughed
137,Akkad,are
344,Akure,is
148,Akemi,said
85,Akiyoshi,has
85,Akkadians,used
1820,Akron,had
171,Aksa,was
54,Aksakov,considered
167,aku,is
44,Akagi,has
117,Akbar,prohibited
86,Akhmatova,put
1169,Akkad,was
132,Akber,is
1062,Akiba,interpreted
158,Akalis,began
126,Akber,took
73,Akerly,was
105,Akers,v
139,Akhara,is
84,Akhenaton,would
50,Akins,came
815,Akkadians,were
5408,Ak,is
214,Akbar,broke
541,Akeson,et
1538,Akhmatova,had
215,Akinari,was
43,Akira,points
121,Akron,began
77,akee,is
157,Ak,represents
49,Akaike,has
161,Aked,was
169,Akhmatova,came
65,Akiba,holds
62,Akif,was
45,Aksoy,is
166,Akhmatova,calls
80,Akitoye,had
54,Akan,call
352,Akayev,was
80,Akbah,plunged
236,Akimov,is
116,Akiva,told
325,Aksakov,is
624,Akbar,marched
137,Akers,wrote
311,Akio,had
362,Akitoye,was
64,Ako,has
163,Aksu,was
42,Akulina,threw
119,ak,will
368,AKC,registered
73,AKP,will
2383,Akasa,is
54,Akayev,said
193,Akbar,permitted
385,Akhetaten,was
241,Akiva,answered
104,Aktion,would
47,Akalis,thought
107,Akbur,was
290,Akiva,would
355,Akra,had
47,AKENSIDE,is
2106,AK,was
677,Akagi,et
58,Akalis,courted
82,Akans,call
60,Akbar,shows
130,Akers,found
211,Akhenaten,took
61,Akins,returned
43,akathisia,include
481,AKA,has
71,Akademiegedanke,im
113,Akagi,is
187,Akenside,might
89,Akiba,lived
107,Akiko,came
102,Akadeemia,Toimetised
144,Akbar,created
48,Akenside,writes
278,Akutagawa,is
41,AK,took
322,Akalis,could
62,Akbar,watched
157,Akio,is
186,Akka,are
73,Akkadians,came
64,Akwa,is
93,Akyuz,et
97,Akalis,made
227,Akbar,agreed
139,Akins,wrote
83,Akuffo,had
